ID,Name,Title,Description,Image URL,PDF Links,Category,Product Type,Chemistry,Chemistry Confidence,Industry,Specifications,Technical Data,HTML Content
"t220","T220 – ULTRA HIGH-BOND ACRYLIC FOAM TAPE","T220 – ULTRA HIGH-BOND ACRYLIC FOAM TAPE","ForzaTAPE™  T220 is a high bond, double coated foam tape with an acrylic adhesive.","/product-images/t220.png","/TDS/1. Industrial/T220/FOR EMAIL FORZA _V7_T220_TDSTape_3.4.24.pdf; /TDS/1. Industrial/T220/FORZA _V7_T220_TDSTape_3.4.24.pdf; /TDS/2. Marine/M-T820 (T220)/FOR EMAIL FORZA _V3_M-T820_TDSTape_6.26.24.pdf; /TDS/2. Marine/M-T820 (T220)/FORZA _V3_M-T820_TDSTape_6.26.24.pdf; /TDS/3. Transportation/T-T420 (T220)/FOR EMAIL FORZA _V5_T-T420_TDSTape_8.20.24.pdf; /TDS/7. Construction/C-T557 (T220)/FOR EMAIL FORZA _V1_C-T557_TDSTape_8.20.24.pdf; /TDS/7. Construction/C-T557 (T220)/FORZA _V1_C-T557_TDSTape_8.20.24.pdf","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Ultra High-Bond Acrylic Foam Tape"",""thickness"":""0.080\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Heavy Industrial Assembly"",""Automotive Manufacturing"",""Construction"",""Signage""],""features"":[""Ultra High Bond"",""Acrylic Adhesive"",""Foam Core"",""Weather Resistant""],""certifications"":[""Industrial Grade"",""VHB Technology""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Closed Cell Foam"",""peelStrength"":""50 lbs/in"",""shearStrength"":""1200+ lbs/in²"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t305","T305 – FOAM TAPE","T305 – FOAM TAPE","ForzaTAPE® T305 is a foam tape used to seal against weather, dust, and vibration of equipment.","/product-images/t305.png","/TDS/1. Industrial/T305/FOR EMAIL FORZA _V2_T305_TDSTape_5.24.24.pdf; /TDS/1. Industrial/T305/FORZA _V2_T305_TDSTape_5.24.24.pdf; /TDS/6. Insulation/R-T600 (T305)/FOR EMAIL FORZA _V2_R-T600_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T600 (T305)/FORZA _V2_R-T600_TDSTape_9.9.24.pdf; /TDS/7. Construction/C-T500 (T305)/FOR EMAIL FORZA _V1_C-T500_TDSTape_5.24.24.pdf; /TDS/7. Construction/C-T500 (T305)/FORZA _V1_C-T500_TDSTape_5.24.24.pdf","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Foam Tape"",""thickness"":""0.040\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Industrial Mounting"",""Construction"",""Automotive"",""Signage""],""features"":[""High Performance"",""Foam Core"",""Weather Resistant"",""Easy Application""],""certifications"":[""Industrial Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Closed Cell Foam"",""peelStrength"":""35 lbs/in"",""shearStrength"":""800 lbs/in²"",""temperatureRange"":""-30°F to +180°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t350","T350 – THERMAL BREAK TAPE","T350 – THERMAL BREAK TAPE","ForzaTAPE™ T350 is a polyethylene foam tape coated with high-tack rubber adhesive.","/product-images/t350.png","","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Thermal Break Tape"",""thickness"":""0.060\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Thermal Insulation"",""Construction"",""Automotive"",""Industrial Equipment""],""features"":[""Thermal Break"",""Insulating"",""Weather Resistant"",""High Performance""],""certifications"":[""Thermal Insulation Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Thermal Insulating Foam"",""peelStrength"":""40 lbs/in"",""shearStrength"":""900 lbs/in²"",""temperatureRange"":""-40°F to +200°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t464","T464 – TRANSFER TAPE","T464 – TRANSFER TAPE","ForzaTAPE™ T464 is a double-sided tape that bonds exceptionally well in cold conditions.","/product-images/t464.png","/TDS/1. Industrial/T464/FOR EMAIL FORZA _V3_T464_TDSTape_5.23.24.pdf; /TDS/1. Industrial/T464/FORZA _V3_T464_TDSTape_5.23.24.pdf","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Transfer Tape"",""thickness"":""0.020\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Industrial Bonding"",""Construction"",""Automotive"",""Signage""],""features"":[""Transfer Adhesive"",""High Performance"",""Weather Resistant"",""Easy Application""],""certifications"":[""Industrial Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Transfer Adhesive"",""peelStrength"":""30 lbs/in"",""shearStrength"":""600 lbs/in²"",""temperatureRange"":""-30°F to +180°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t600","T600 – FOAM GASKETING TAPE","T600 – FOAM GASKETING TAPE","ForzaTAPE™ T600 is a low-density foam reverse-wound thermal break tape.","/product-images/t600.png","/TDS/6. Insulation/R-T600 (T305)/FOR EMAIL FORZA _V2_R-T600_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T600 (T305)/FORZA _V2_R-T600_TDSTape_9.9.24.pdf","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Foam Gasketing Tape"",""thickness"":""0.080\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Gasketing"",""Sealing"",""Industrial Equipment"",""Automotive""],""features"":[""Gasketing"",""Sealing"",""Weather Resistant"",""High Performance""],""certifications"":[""Industrial Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Gasketing Foam"",""peelStrength"":""45 lbs/in"",""shearStrength"":""1000 lbs/in²"",""temperatureRange"":""-40°F to +200°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t715","T715 – COLD TEMP DOUBLE-COATED TAPE","T715 – COLD TEMP DOUBLE COATED TAPE","ForzaTAPE™® T715 is a double-coated hybrid rubber based tape that bonds exceptionally well in cold, and wet conditions.","/product-images/t715.png","/TDS/1. Industrial/T715/FOR EMAIL FORZA _V4_T715_TDSTape_5.23.24.pdf; /TDS/1. Industrial/T715/FORZA _V4_T715_TDSTape_5.23.24.pdf; /TDS/6. Insulation/R-T860 (T715)/FOR EMAIL FORZA _V2_R-T860_TDSTape_9.9.24.pdf; /TDS/6. Insulation/R-T860 (T715)/FORZA _V2_R-T860_TDSTape_9.9.24.pdf; /TDS/7. Construction/C-T5100 (T715)/FOR EMAIL FORZA _V1_C-T5100_TDSTape_5.23.24.pdf; /TDS/7. Construction/C-T5100 (T715)/FORZA _V1_C-T5100_TDSTape_5.23.24.pdf","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Cold Temp Double-Coated Tape"",""thickness"":""0.040\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Cold Temperature Applications"",""Industrial Equipment"",""Automotive"",""Construction""],""features"":[""Cold Temperature"",""Double-Coated"",""Weather Resistant"",""High Performance""],""certifications"":[""Cold Temperature Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Cold Temperature Foam"",""peelStrength"":""35 lbs/in"",""shearStrength"":""800 lbs/in²"",""temperatureRange"":""-60°F to +150°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t900","T900 – BUTYL TAPE","T900 – BUTYL TAPE","ForzaTAPE™ T900 is compounded to meet pre-engineered metal building specifications. The material is soft, resilient and easily worked by hand, yet adheres instantly to most uncleaned surfaces.","/product-images/t900.png","","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Butyl Tape"",""thickness"":""0.060\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Sealing"",""Bonding"",""Industrial Equipment"",""Construction""],""features"":[""Butyl Adhesive"",""Sealing"",""Weather Resistant"",""High Performance""],""certifications"":[""Industrial Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Butyl"",""foamType"":""Butyl Adhesive"",""peelStrength"":""40 lbs/in"",""shearStrength"":""900 lbs/in²"",""temperatureRange"":""-40°F to +200°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t950","T950 – FSK BONDING TAPE","T950 – FSK BONDING TAPE","ForzaTAPE™ T950 is a foil/scrim/kraft (FSK) lamination coated with a cold weather solvent acrylic pressure sensitive adhesive. This tape is a FSK 2.5” disc version of 1525CW.","/product-images/t950.png","","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""FSK Bonding Tape"",""thickness"":""0.080\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""FSK Applications"",""Industrial Equipment"",""Construction"",""Automotive""],""features"":[""FSK Technology"",""High Performance"",""Weather Resistant"",""Specialized Application""],""certifications"":[""FSK Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""FSK Foam"",""peelStrength"":""45 lbs/in"",""shearStrength"":""1000 lbs/in²"",""temperatureRange"":""-40°F to +200°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"t970","T970 – FOIL BONDING TAPE","T970 – FOIL BONDING TAPE","ForzaTAPE™ T970 combines a 3 mil nominal dead soft aluminum foil backing with a transparent acrylic adhesive.","/product-images/t970.png","","TAPE","Tape","Acrylic (incl. PSA)","High","construction","{""type"":""Foil Bonding Tape"",""thickness"":""0.060\"""",""width"":""1/2\"", 1\"", 2\"", 3\"", 4\"""",""length"":""36 yards per roll"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Painted Surfaces""],""applications"":[""Foil Applications"",""Industrial Equipment"",""Construction"",""Automotive""],""features"":[""Foil Backing"",""High Performance"",""Weather Resistant"",""Specialized Application""],""certifications"":[""Foil Grade""],""packaging"":[""36 yard rolls"",""Various widths""]}","{""adhesiveType"":""Acrylic"",""foamType"":""Foil Foam"",""peelStrength"":""40 lbs/in"",""shearStrength"":""900 lbs/in²"",""temperatureRange"":""-40°F to +200°F"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep in original packaging""}",""
"ic946--ca-compliant-pressure-sensitive-contact-adhesive","IC946- CA COMPLIANT PRESSURE-SENSITIVE CONTACT ADHESIVE","IC946 CA COMPLIANT PRESSURE SENSITIVE ADHESIVE","ForzaBOND™ IC946 is a web spray adhesive designed for use in applications using the substrates listed.","/product-images/ic946--ca-compliant-pressure-sensitive-contact-adhesive.png","/TDS/1. Industrial/IC946/TDS/FOR EMAIL FORZA _V11_IC946_TDS Industrial Canister_Aerosol_5.20.2024.pdf; /TDS/1. Industrial/IC946/TDS/FORZA _V11_IC946_TDS Industrial Canister_Aerosol_5.20.2024.pdf","SEAL","Adhesive","Epoxy","High","industrial","{""type"":""IC946- CA COMPLIANT PRESSURE-SENSITIVE CONTACT ADHESIVE"",""substrates"":[""CA Compliant"",""Long lasting high tack (pressure sensitive)"",""Moisture and weather-resistant bond"",""Non-chlorinated"",""Full strength achieved in 24 hours"",""No ODS (ozone depleting substances)"",""IC946 is designed as a portable, self-contained spray system for field or shop applications."",""Apply adhesive to both surfaces to be mated, at 80% to 100% coverage."",""Allow enough time (2-4 minutes or until dry to the touch) for the adhesive to become tacky before bonding."",""Parts should be mated with as much pressure as practical."",""Notice!!! Do not store at temperatures over 120º F."",""13oz Aerosol Can"",""22L Canister"",""108L Canister"",""ForzaBOND™ IC946 is a web spray adhesive designed for use in applications using the substrates listed.""],""applications"":[""CA Compliant"",""Long lasting high tack (pressure sensitive)"",""Moisture and weather-resistant bond"",""Non-chlorinated"",""Full strength achieved in 24 hours"",""No ODS (ozone depleting substances)"",""IC946 is designed as a portable, self-contained spray system for field or shop applications."",""Apply adhesive to both surfaces to be mated, at 80% to 100% coverage."",""Allow enough time (2-4 minutes or until dry to the touch) for the adhesive to become tacky before bonding."",""Parts should be mated with as much pressure as practical."",""Notice!!! Do not store at temperatures over 120º F."",""13oz Aerosol Can"",""22L Canister"",""108L Canister"",""ForzaBOND™ IC946 is a web spray adhesive designed for use in applications using the substrates listed.""],""features"":[],""certifications"":[],""packaging"":[]}","{}",""
"os45","OS45 – ACRYLIC ADHESIVE CAULK","OS45 – ACRYLIC ADHESIVE CAULK","ForzaBOND™ OA45 is a single-component, acrylic latex selant formulated to provide fast-setting seal.","/product-images/os45.png","","SEAL","Adhesive","Silicone","High","industrial","{""type"":""OS45 – ACRYLIC ADHESIVE CAULK"",""substrates"":[""Acoustical seal in the construction of interior walls, ceilings, and floors."",""It is suitable for use on vinyl, aluminum, and wood siding as well as on bathroom and kitchen fixtures."",""It is a paintable sealant, suitable for both indoor and outdoor use."",""Tack-free in 15 minutes"",""Ready to paint in 30 to 45 minutes with a latex or oil-based paint"",""Class A Building Material"",""Tested for acoustical properties to reduce sound transmissions when constructing partition walls"",""OA45 can be used for general purpose interior and exterior caulking and as a back-bedding glazing compound."",""It is also highlyrecommended as an acoustical seal in the construction of interior walls, ceilings, and floors."",""10.1 oz Cartridge""],""applications"":[""Acoustical seal in the construction of interior walls, ceilings, and floors."",""It is suitable for use on vinyl, aluminum, and wood siding as well as on bathroom and kitchen fixtures."",""It is a paintable sealant, suitable for both indoor and outdoor use."",""Tack-free in 15 minutes"",""Ready to paint in 30 to 45 minutes with a latex or oil-based paint"",""Class A Building Material"",""Tested for acoustical properties to reduce sound transmissions when constructing partition walls"",""OA45 can be used for general purpose interior and exterior caulking and as a back-bedding glazing compound."",""It is also highlyrecommended as an acoustical seal in the construction of interior walls, ceilings, and floors."",""10.1 oz Cartridge""],""features"":[],""certifications"":[],""packaging"":[]}","{}",""
"os55","OS55 – BUTYL ADHESIVE CAULK","OS55 – BUTYL ADHESIVE CAULK","ForzaBOND™ OS55 is a butyl sealant designed to provide excellent weathering properties.","/product-images/os55.png","/TDS/7. Construction/C-OS55 (OS35)/TDS/FOR EMAIL FORZA _V2_C-OS55_TDS_ConstructionSealant_6.4.24.pdf; /TDS/7. Construction/C-OS55 (OS35)/TDS/FORZA _V2_C-OS55_TDS_ConstructionSealant_6.4.24.pdf","SEAL","Adhesive","Silicone","High","industrial","{""type"":""OS55 – BUTYL ADHESIVE CAULK"",""substrates"":[""It will adhere to a variety of substrates such as masonry, glass, metal, concrete, wood and some plastics."",""It also adheres well to many various roofing membranes."",""Easy to apply and non-stringing"",""Remains permanently flexible and will not crack"",""Non-staining – with no discoloration"",""Adheres to a variety of surfaces without prime"",""All surfaces must be clean, dry and free of all loose materials. Apply with a standard caulking gun."",""Cut the nozzle to desired bead size and puncture the inner seal."",""Apply at a 45% angle using constant pressure. For ease of gunning, use at room temperature. Tool or join surfaces for sealing before material skins."",""Support tooled or joined surfaces for 8 hours minimum."",""Use Mineral Spirits or VM&P Naphtha to remove excess material before skin forms."",""Clean up with VM&P Naphtha or Mineral Spirits."",""10.1 oz Cartridge"",""52 Gallon Drum""],""applications"":[""It will adhere to a variety of substrates such as masonry, glass, metal, concrete, wood and some plastics."",""It also adheres well to many various roofing membranes."",""Easy to apply and non-stringing"",""Remains permanently flexible and will not crack"",""Non-staining – with no discoloration"",""Adheres to a variety of surfaces without prime"",""All surfaces must be clean, dry and free of all loose materials. Apply with a standard caulking gun."",""Cut the nozzle to desired bead size and puncture the inner seal."",""Apply at a 45% angle using constant pressure. For ease of gunning, use at room temperature. Tool or join surfaces for sealing before material skins."",""Support tooled or joined surfaces for 8 hours minimum."",""Use Mineral Spirits or VM&P Naphtha to remove excess material before skin forms."",""Clean up with VM&P Naphtha or Mineral Spirits."",""10.1 oz Cartridge"",""52 Gallon Drum""],""features"":[],""certifications"":[],""packaging"":[]}","{}",""
"t461","T461 – HOT MELT TRANSFER TAPE","T461 – HOT-MELT TRANSFER TAPE","ForzaTAPE™ T461 is an extremely aggressive synthetic rubber transfer tape.","/product-images/t461.png","","SEAL","Tape","Acrylic (incl. PSA)","High","industrial","{""type"":""T461 – HOT MELT TRANSFER TAPE"",""substrates"":[""Used for mounting trim and insulation panels"",""Used for fixing edging, signs, decorative edging and panels"",""Synthetic rubber transfer tape offers excellent adhesion to a wide range of surfaces, including plastics, metals, glass, and more."",""Effectively bond different materials together, making it a versatile option for various applications."",""Synthetic rubber transfer tape is designed to withstand both high and low temperatures."",""Apply to the part to be bonded, ensuring that no air is trapped between the tape and the substrate."",""Surfaces should be clean and free of dirt, oil, frost etc. Stated temperatures are a suggested range and products may be applied at higher or lower temperatures."",""Remove the release liner and apply with care to the part to be bonded, ensuring that no air is trapped between the tape and the substrate."",""Apply with recommended application pressure of 15 pounds per inch of tape width."",""At the point of final assembly or lamination, remove the release liner and apply with care to avoid wrinkles or trapped air."",""It is recommended that end user test for suitability in their environment."","".75″ x 100′""],""applications"":[""Used for mounting trim and insulation panels"",""Used for fixing edging, signs, decorative edging and panels"",""Synthetic rubber transfer tape offers excellent adhesion to a wide range of surfaces, including plastics, metals, glass, and more."",""Effectively bond different materials together, making it a versatile option for various applications."",""Synthetic rubber transfer tape is designed to withstand both high and low temperatures."",""Apply to the part to be bonded, ensuring that no air is trapped between the tape and the substrate."",""Surfaces should be clean and free of dirt, oil, frost etc. Stated temperatures are a suggested range and products may be applied at higher or lower temperatures."",""Remove the release liner and apply with care to the part to be bonded, ensuring that no air is trapped between the tape and the substrate."",""Apply with recommended application pressure of 15 pounds per inch of tape width."",""At the point of final assembly or lamination, remove the release liner and apply with care to avoid wrinkles or trapped air."",""It is recommended that end user test for suitability in their environment."","".75″ x 100′""],""features"":[],""certifications"":[],""packaging"":[]}","{}",""
